ID_Uzorka;GPS_LAT;GPS_LONG
1151;18,482649;77,372549
1152;18,467228;77,393091
1153;18,4901;77,399177
1154;18,471591;77,392856
1155;18,4899;77,39635
1156;18,488831;77,391019
1157;18,48261;77,414392
1158;18,48502;77,390603
1159;18,480382;77,419624
1160;18,482077;77,381248
1161;18,483039;77,401256
1162;18,4745;77,392314
1163;18,482015;77,397461
1164;18,466219;77,410596
1165;18,476652;77,380446
1166;18,487336;77,382516
1167;18,492243;77,402472
1168;18,477248;77,403545
1169;18,471516;77,376515
1170;18,483631;77,397855
1171;18,471899;77,387461
1172;18,482242;77,380119
1173;18,464247;77,408443
1174;18,486538;77,374368
1175;18,47091;77,39563
1176;18,469715;77,405008
1177;18,478194;77,389994
1178;18,472717;77,381897
1179;18,477501;77,402011
1180;18,471675;77,385755
1181;18,463046;77,390402
1182;18,46872;77,388854
1183;18,481695;77,387506
1184;18,494042;77,388832
1185;18,487786;77,378484
1186;18,491308;77,393474
1187;18,487872;77,405267
1188;18,495788;77,394207
1189;18,486113;77,390828
1190;18,486419;77,386177
1191;18,477348;77,390713
1192;18,48615;77,387787
1193;18,474644;77,39628
1194;18,493683;77,385395
1195;18,465648;77,373878
1196;18,476564;77,387216
1197;18,488611;77,403635
1198;18,460174;77,372507
1199;18,452975;77,389278
1200;18,478066;77,390366
1201;18,470767;77,388776
1202;18,501732;77,389861
1203;18,469661;77,391075
1204;18,494316;77,387585
1205;18,47417;77,370743
1206;18,498714;77,374032
1207;18,479522;77,40134
1208;18,46479;77,390145
1209;18,467868;77,37176
1210;18,500614;77,370436
1211;18,498378;77,394211
1212;18,471979;77,378795
1213;18,448711;77,398175
1214;18,468716;77,366869
1215;18,482926;77,387414
1216;18,471768;77,390682
1217;18,466574;77,385388
1218;18,489937;77,39696
1219;18,463109;77,384058
1220;18,486232;77,374004
1221;18,473849;77,380117
1222;18,485762;77,386502
1223;18,485089;77,383022
1224;18,481301;77,40795
1225;18,472713;77,386225
1226;18,474654;77,385141
1227;18,487499;77,382736
1228;18,485232;77,390244
1229;18,474531;77,389689
1230;18,481421;77,385537
1231;18,472637;77,385342
1232;18,476113;77,376559
1233;18,461498;77,384563
1234;18,483342;77,383918
1235;18,466263;77,38953
1236;18,474056;77,366777
1237;18,473834;77,395383
1238;18,490066;77,389507
1239;18,462219;77,381067
1240;18,478107;77,404448
1241;18,467706;77,390095
1242;18,483957;77,3936
1243;18,461802;77,385123
1244;18,488188;77,397388
1245;18,490479;77,410608
1246;18,476049;77,389882
1247;18,472847;77,375026
1248;18,472041;77,407029
1249;18,464388;77,397313
1250;18,48332;77,380356
1251;18,481219;77,391264
1252;18,48127;77,393807
1253;18,469765;77,389977
1254;18,473327;77,396685
1255;18,485422;77,378187
1256;18,499233;77,389275
1257;18,488259;77,411708
1258;18,484877;77,381979
1259;18,483344;77,401123
1260;18,479754;77,383285
1261;18,480739;77,387355
1262;18,492702;77,393948
1263;18,489784;77,379864
1264;18,480391;77,380184
1265;18,485511;77,391783
1266;18,481291;77,388567
1267;18,488016;77,386159
1268;18,476666;77,387525
1269;18,472019;77,375481
1270;18,466675;77,398756
1271;18,485673;77,399921
1272;18,474912;77,395486
1273;18,493661;77,382005
1274;18,483496;77,399842
1275;18,469261;77,39761
1276;18,480999;77,384128
1277;18,465188;77,385239
1278;18,475245;77,39505
1279;18,457841;77,378885
1280;18,474443;77,39287
1281;18,507682;77,393784
1282;18,485431;77,392439
1283;18,475361;77,3789
1284;18,48332;77,373218
1285;18,474244;77,389665
1286;18,487536;77,373403
1287;18,476029;77,375613
1288;18,467721;77,371089
1289;18,500114;77,384018
1290;18,467773;77,393287
1291;18,47474;77,386153
1292;18,480415;77,389329
1293;18,492099;77,38398
1294;18,460818;77,406585
1295;18,495748;77,404966
1296;18,480533;77,389631
1297;18,475311;77,3914
1298;18,487476;77,372312
1299;18,473124;77,39516
1300;18,474047;77,389402
1301;18,490153;77,38296
1302;18,476872;77,401006
1303;18,496013;77,400637
1304;18,474985;77,396153
1305;18,477114;77,391348
1306;18,482992;77,377945
1307;18,487424;77,402171
1308;18,47562;77,383341
1309;18,466892;77,407124
1310;18,482259;77,402641
1311;18,479071;77,392541
1312;18,486539;77,403496
1313;18,467835;77,383067
1314;18,455915;77,364924
1315;18,462197;77,39977
1316;18,486225;77,380276
1317;18,465835;77,387704
1318;18,480762;77,397794
1319;18,462821;77,377293
1320;18,495483;77,396283
1321;18,4951;77,403083
1322;18,461986;77,386707
1323;18,473735;77,391843
1324;18,467508;77,395448
1325;18,487099;77,386934
1326;18,489967;77,382264
1327;18,466765;77,395511
1328;18,471872;77,380679
1329;18,486709;77,376749
1330;18,474776;77,400724
1331;18,488791;77,383383
1332;18,484396;77,386502
1333;18,49759;77,386156
1334;18,481138;77,389847
1335;18,479399;77,394629
1336;18,482075;77,397678
1337;18,496598;77,394537
1338;18,480474;77,398103
1339;18,477657;77,377443
1340;18,46877;77,388289
1341;18,463952;77,3748
1342;18,481948;77,409893
1343;18,482274;77,407823
1344;18,48142;77,390976
1345;18,47962;77,38297
1346;18,476603;77,380707
1347;18,478209;77,394285
1348;18,473704;77,394581
1349;18,491941;77,409946
1350;18,484246;77,389768
1351;18,464182;77,380103
1352;18,469136;77,392956
1353;18,490356;77,387391
1354;18,485382;77,39342
1355;18,488487;77,391333
1356;18,484654;77,374137
1357;18,474434;77,397731
1358;18,478952;77,393602
1359;18,478229;77,395684
1360;18,468303;77,391627
1361;18,461067;77,387585
1362;18,493047;77,39333
1363;18,461227;77,393381
1364;18,494287;77,404829
1365;18,483011;77,384516
1366;18,494225;77,37983
1367;18,491524;77,396054
1368;18,483909;77,361268
1369;18,488466;77,37787
1370;18,491525;77,399533
1371;18,473363;77,382543
1372;18,48009;77,38399
1373;18,484971;77,388974
1374;18,482412;77,3828
1375;18,490979;77,391302
1376;18,501054;77,391557
1377;18,475992;77,389363
1378;18,481245;77,372775
1379;18,492706;77,380148
1380;18,483231;77,3867
1381;18,473081;77,388962
1382;18,480229;77,397851
1383;18,480138;77,398887
1384;18,48743;77,385335
1385;18,482203;77,400312
1386;18,488519;77,386112
1387;18,488318;77,380807
1388;18,483759;77,38435
1389;18,485862;77,378503
1390;18,472485;77,404291
1391;18,480735;77,376874
1392;18,462471;77,380808
1393;18,472557;77,397049
1394;18,483092;77,367974
1395;18,479282;77,399617
1396;18,479118;77,398458
1397;18,485004;77,391048
1398;18,472184;77,386405
1399;18,492486;77,396411
1400;18,47789;77,40752
1401;18,491826;77,38749
1402;18,484755;77,371564
1403;18,479431;77,390647
1404;18,49664;77,393554
1405;18,467434;77,382872
1406;18,479616;77,399887
1407;18,500294;77,402925
1408;18,481934;77,398588
1409;18,472955;77,383302
1410;18,484763;77,382527
1411;18,49945;77,391297
1412;18,482433;77,392559
1413;18,461061;77,378756
1414;18,480066;77,375752
1415;18,452124;77,379466
1416;18,486373;77,380457
1417;18,467156;77,393326
1418;18,460054;77,393871
1419;18,47821;77,398337
1420;18,483739;77,385024
1421;18,486528;77,397409
1422;18,503774;77,400105
1423;18,462838;77,381543
1424;18,479472;77,384967
1425;18,48461;77,386836
1426;18,468666;77,37697
1427;18,471215;77,38336
1428;18,474786;77,400447
1429;18,486768;77,379431
1430;18,476569;77,382439
1431;18,469182;77,382508
1432;18,469711;77,391457
1433;18,489379;77,388233
1434;18,477731;77,39275
1435;18,500964;77,408126
1436;18,473825;77,398469
1437;18,486782;77,369646
1438;18,464415;77,401618
1439;18,476911;77,381661
1440;18,488492;77,406668
1441;18,466952;77,395607
1442;18,478727;77,411968
1443;18,482267;77,37913
1444;18,477699;77,39138
1445;18,484246;77,381198
1446;18,478379;77,383843
1447;18,474369;77,383998
1448;18,484183;77,390479
1449;18,476186;77,380133
1450;18,491106;77,412842
1451;18,452613;77,401414
1452;18,472032;77,403053
1453;18,480454;77,384079
1454;18,48263;77,393122
1455;18,487075;77,386949
1456;18,479358;77,394179
1457;18,478898;77,40079
1458;18,481236;77,399195
1459;18,476529;77,394154
1460;18,492537;77,379189
1461;18,484191;77,394872
1462;18,474152;77,377155
1463;18,470506;77,383484
1464;18,47932;77,380029
1465;18,465642;77,4049
1466;18,481029;77,39029
1467;18,490155;77,382374
1468;18,472955;77,377128
1469;18,487039;77,396405
1470;18,495648;77,392897
1471;18,478385;77,4018
1472;18,478811;77,384632
1473;18,478458;77,40068
1474;18,477491;77,401562
1475;18,477704;77,415464
1476;18,478302;77,401171
1477;18,481942;77,380765
1478;18,482481;77,389523
1479;18,471009;77,396893
1480;18,469097;77,399202
1481;18,481101;77,382366
1482;18,488915;77,379317
1483;18,477875;77,391014
1484;18,494646;77,401534
1485;18,482687;77,397731
1486;18,479657;77,403962
1487;18,478879;77,396805
1488;18,486084;77,37994
1489;18,483257;77,377337
1490;18,475745;77,37711
1491;18,483313;77,410377
1492;18,519413;77,400576
1493;18,479766;77,370957
1494;18,488771;77,393513
1495;18,48611;77,37278
1496;18,481276;77,399344
1497;18,46889;77,403683
1498;18,485936;77,382452
1499;18,478413;77,382009
1500;18,47779;77,409541
1501;18,480786;77,380956
1502;18,483426;77,397865
1503;18,480912;77,376867
1504;18,468897;77,412218
1505;18,487038;77,376047
1506;18,481992;77,38308
1507;18,490276;77,401055
1508;18,477237;77,394134
1509;18,493502;77,381703
1510;18,483795;77,389767
1511;18,48138;77,383595
1512;18,481286;77,402845
1513;18,489928;77,383499
1514;18,479051;77,401841
1515;18,478521;77,385441
1516;18,483545;77,381616
1517;18,446259;77,389471
1518;18,491486;77,382129
1519;18,474879;77,389556
1520;18,474917;77,39355
1521;18,477369;77,396465
1522;18,47983;77,386798
1523;18,468351;77,370991
1524;18,471135;77,395824
1525;18,485709;77,387643
1526;18,479467;77,398992
1527;18,475533;77,398584
1528;18,482072;77,39312
1529;18,478659;77,379025
1530;18,476861;77,393095
1531;18,480345;77,409969
1532;18,480043;77,389213
1533;18,463201;77,399086
1534;18,47902;77,384041
1535;18,496748;77,370535
1536;18,475516;77,378237
1537;18,479242;77,377568
1538;18,476941;77,397996
1539;18,484956;77,377412
1540;18,486666;77,381662
1541;18,469354;77,379019
1542;18,490004;77,369891
1543;18,476423;77,375823
1544;18,49973;77,386089
1545;18,476216;77,395835
1546;18,492435;77,386373
1547;18,465278;77,381619
1548;18,486149;77,385302
1549;18,481947;77,385552
1550;18,463066;77,401442
1551;18,46714;77,393491
1552;18,482117;77,375889
1553;18,494649;77,373497
1554;18,48381;77,407448
1555;18,480403;77,375882
1556;18,461714;77,380737
1557;18,480534;77,399522
1558;18,476589;77,395524
1559;18,486991;77,39437
1560;18,487822;77,367066
1561;18,478422;77,383971
1562;18,483065;77,403253
1563;18,471086;77,375283
1564;18,467293;77,380274
1565;18,483451;77,37647
1566;18,485901;77,388677
1567;18,461209;77,404243
1568;18,465523;77,39651
1569;18,472045;77,390629
1570;18,487759;77,385871
1571;18,478275;77,402235
1572;18,484326;77,394687
1573;18,474615;77,396852
1574;18,484741;77,386665
1575;18,481603;77,385616
1576;18,485821;77,39986
1577;18,480998;77,401584
1578;18,479986;77,36411
1579;18,471402;77,397636
1580;18,485851;77,380793
1581;18,479295;77,381411
1582;18,49786;77,385286
1583;18,48331;77,404308
1584;18,476934;77,389253
1585;18,469425;77,378695
1586;18,482673;77,389827
1587;18,48161;77,393792
1588;18,470196;77,388157
1589;18,470402;77,380802
1590;18,479588;77,369669
1591;18,479049;77,392763
1592;18,477425;77,39627
1593;18,483024;77,389337
1594;18,472337;77,398294
1595;18,493891;77,386894
1596;18,474563;77,397802
1597;18,486857;77,359414
1598;18,486338;77,397291
1599;18,479604;77,386836
1600;18,493584;77,396252
1601;18,456775;77,410875
1602;18,479772;77,388017
1603;18,487989;77,388948
1604;18,481243;77,406471
1605;18,452745;77,398143
1606;18,474495;77,387492
1607;18,483931;77,383443
1608;18,495306;77,410051
1609;18,481988;77,385334
1610;18,482332;77,39388
1611;18,490781;77,38309
1612;18,497766;77,409564
1613;18,478227;77,403871
1614;18,468697;77,376383
1615;18,470327;77,385332
1616;18,487345;77,404424
1617;18,491746;77,39078
1618;18,482007;77,401935
1619;18,481662;77,394017
1620;18,482738;77,389638
1621;18,465861;77,404224
1622;18,473305;77,385178
1623;18,482015;77,394465
1624;18,461677;77,379995
1625;18,478939;77,394571
1626;18,462729;77,400635
1627;18,47383;77,375499
1628;18,471936;77,385474
1629;18,466977;77,387239
1630;18,486401;77,403584
1631;18,482991;77,384381
1632;18,491809;77,378188
1633;18,485252;77,393386
1634;18,478911;77,375075
1635;18,477774;77,406125
1636;18,481582;77,378023
1637;18,471821;77,40279
1638;18,478083;77,396887
1639;18,478139;77,383338
1640;18,463649;77,379711
1641;18,467388;77,376421
1642;18,485272;77,390778
1643;18,482611;77,403492
1644;18,466618;77,3976
1645;18,483363;77,385357
1646;18,472682;77,393339
1647;18,471476;77,379177
1648;18,489005;77,373397
1649;18,484843;77,385753
1650;18,46084;77,387434
1651;18,482957;77,386104
1652;18,503501;77,37559
1653;18,482367;77,390424
1654;18,475395;77,381707
1655;18,470134;77,41004
1656;18,484684;77,389941
1657;18,48546;77,380552
1658;18,48717;77,397464
1659;18,475907;77,380794
1660;18,478202;77,389526
1661;18,480592;77,400187
1662;18,483695;77,398866
1663;18,482425;77,389013
1664;18,48747;77,380301
1665;18,477377;77,389353
1666;18,479646;77,380537
1667;18,49299;77,372939
1668;18,493995;77,391984
1669;18,486811;77,390011
1670;18,476209;77,390141
1671;18,492939;77,372519
1672;18,482044;77,391542
1673;18,487048;77,39273
1674;18,493402;77,396101
1675;18,478174;77,401488
1676;18,483967;77,403026
1677;18,480778;77,390276
1678;18,477092;77,384885
1679;18,492713;77,393185
1680;18,474062;77,389631
1681;18,472477;77,38899
1682;18,476492;77,385314
1683;18,482508;77,404977
1684;18,474143;77,379574
1685;18,47573;77,386861
1686;18,490446;77,384042
1687;18,474326;77,39649
1688;18,484152;77,396176
1689;18,48634;77,391077
1690;18,449055;77,396001
1691;18,478284;77,366899
1692;18,500321;77,40058
1693;18,493779;77,392445
1694;18,486922;77,375544
1695;18,492458;77,383278
1696;18,48334;77,380985
1697;18,483619;77,385679
1698;18,484362;77,379022
1699;18,480681;77,39292
1700;18,478544;77,392139
1701;18,485693;77,386834
1702;18,484821;77,387982
1703;18,47125;77,370086
1704;18,475204;77,373523
1705;18,482388;77,380585
1706;18,486839;77,388372
1707;18,465386;77,372115
1708;18,483293;77,389241
1709;18,486305;77,38024
1710;18,463698;77,378677
1711;18,477709;77,392227
1712;18,49454;77,370669
1713;18,482696;77,390139
1714;18,48411;77,398819
1715;18,464414;77,400103
1716;18,502313;77,394749
1717;18,47776;77,399682
1718;18,484336;77,398302
1719;18,463395;77,397158
1720;18,479159;77,384904
1721;18,485465;77,390192
1722;18,474482;77,386313
1723;18,469619;77,380805
1724;18,46743;77,385085
1725;18,475636;77,395094
1726;18,479927;77,400945
1727;18,475771;77,386622
1728;18,479311;77,393778
1729;18,47878;77,384764
1730;18,472645;77,399736
1731;18,489347;77,377098
1732;18,49371;77,398039
1733;18,477019;77,382227
1734;18,469752;77,38347
1735;18,478611;77,387972
1736;18,486717;77,402466
1737;18,468668;77,391208
1738;18,457716;77,386881
1739;18,474894;77,381611
1740;18,480027;77,384245
1741;18,478383;77,389971
1742;18,477782;77,368029
1743;18,490831;77,403471
1744;18,457046;77,392219
1745;18,462976;77,389673
1746;18,469973;77,381941
1747;18,479832;77,364628
1748;18,472445;77,390861
1749;18,467895;77,404172
1750;18,492428;77,398655
1751;18,468424;77,397348
1752;18,477061;77,381851
1753;18,474165;77,385266
1754;18,459679;77,397804
1755;18,461257;77,388175
1756;18,507528;77,387833
1757;18,469487;77,370244
1758;18,484299;77,39685
1759;18,475859;77,39349
1760;18,477638;77,398021
1761;18,483946;77,381744
1762;18,467482;77,399919
1763;18,493868;77,392006
1764;18,468128;77,397256
1765;18,475745;77,389546
1766;18,480874;77,36708
1767;18,471299;77,380998
1768;18,475695;77,397165
1769;18,479201;77,383653
1770;18,481962;77,403583
1771;18,472738;77,383349
1772;18,485973;77,396905
1773;18,493365;77,385066
1774;18,482388;77,392469
1775;18,474988;77,397862
1776;18,471591;77,389373
1777;18,47034;77,38466
1778;18,495799;77,382347
1779;18,490599;77,38933
1780;18,477402;77,396406
1781;18,465685;77,4009
1782;18,489717;77,400445
1783;18,490217;77,387336
1784;18,473075;77,3831
1785;18,468111;77,376701
1786;18,482529;77,384581
1787;18,479858;77,393689
1788;18,46851;77,394212
1789;18,487792;77,413704
1790;18,482342;77,388972
1791;18,487897;77,399322
1792;18,469823;77,393996
1793;18,482291;77,395497
1794;18,477539;77,400068
1795;18,485219;77,376505
1796;18,478106;77,38527
1797;18,485984;77,396926
1798;18,476021;77,397199
1799;18,50329;77,392728
1800;18,475947;77,384274
1801;18,492746;77,396556
1802;18,471647;77,382197
1803;18,470807;77,385842
1804;18,486223;77,387344
1805;18,464875;77,404153
1806;18,47576;77,403095
1807;18,474006;77,380283
1808;18,469314;77,384657
1809;18,470944;77,371925
1810;18,483679;77,384216
1811;18,500691;77,388831
1812;18,467542;77,405388
1813;18,472182;77,38853
1814;18,481305;77,379204
1815;18,478483;77,415532
1816;18,495674;77,381726
1817;18,473131;77,384828
1818;18,481511;77,386358
1819;18,478172;77,371021
1820;18,50109;77,403966
1821;18,476287;77,376345
1822;18,47931;77,397476
1823;18,478527;77,387204
1824;18,478469;77,379242
1825;18,489248;77,413337
1826;18,494961;77,390087
1827;18,475998;77,379274
1828;18,467552;77,40143
1829;18,478374;77,386269
1830;18,472827;77,379369
1831;18,4865;77,393438
1832;18,465311;77,388465
1833;18,473288;77,380512
1834;18,472179;77,400289
1835;18,485565;77,370506
1836;18,479471;77,398035
1837;18,475646;77,397399
1838;18,474879;77,387737
1839;18,479987;77,386318
1840;18,490721;77,39077
1841;18,488966;77,387801
1842;18,488665;77,387278
1843;18,462947;77,384901
1844;18,47199;77,390951
1845;18,484361;77,401272
1846;18,48808;77,382562
1847;18,483994;77,410004
1848;18,476944;77,372947
1849;18,48925;77,381327
1850;18,476963;77,392808
1851;18,481239;77,388359
1852;18,46558;77,385514
1853;18,493285;77,374369
1854;18,485918;77,384372
1855;18,482818;77,375837
1856;18,498836;77,37169
1857;18,481187;77,368428
1858;18,474911;77,386275
1859;18,48828;77,403349
1860;18,477441;77,38483
1861;18,496523;77,395718
1862;18,46535;77,375751
1863;18,484087;77,379365
1864;18,483505;77,395488
1865;18,473916;77,394931
1866;18,49008;77,400486
1867;18,472532;77,388414
1868;18,479998;77,396057
1869;18,512443;77,39389
1870;18,481381;77,377542
1871;18,461839;77,395113
1872;18,464521;77,388016
1873;18,476898;77,394897
1874;18,478893;77,387823
1875;18,474246;77,379357
1876;18,484969;77,38966
1877;18,469422;77,381626
1878;18,471163;77,400982
1879;18,475221;77,38312
1880;18,474636;77,383231
1881;18,484809;77,39493
1882;18,473899;77,395416
1883;18,488778;77,392616
1884;18,484407;77,388462
1885;18,469426;77,380687
1886;18,482116;77,408316
1887;18,486444;77,389444
1888;18,480352;77,382942
1889;18,4832;77,392751
1890;18,502828;77,399212
1891;18,474746;77,376652
1892;18,492809;77,395677
1893;18,469056;77,40054
1894;18,498214;77,377302
1895;18,500435;77,393666
1896;18,462043;77,372918
1897;18,478589;77,396777
1898;18,484833;77,399583
1899;18,46501;77,398081
1900;18,48793;77,39282
1901;18,465852;77,397125
1902;18,469045;77,381684
1903;18,488079;77,37344
1904;18,473216;77,39662
1905;18,487279;77,385797
1906;18,481553;77,377026
1907;18,481511;77,395933
1908;18,476209;77,390201
1909;18,476221;77,397402
1910;18,46438;77,386844
1911;18,484146;77,379244
1912;18,488928;77,405317
1913;18,488523;77,395692
1914;18,48301;77,376456
1915;18,486168;77,388742
1916;18,487163;77,393825
1917;18,466159;77,383844
1918;18,47326;77,403607
1919;18,48104;77,399284
1920;18,48003;77,393099
1921;18,491381;77,3965
1922;18,47583;77,383006
1923;18,478997;77,375832
1924;18,474771;77,389025
1925;18,48512;77,38635
1926;18,477718;77,364654
1927;18,466483;77,369705
1928;18,487443;77,388657
1929;18,493928;77,385867
1930;18,4745;77,380349
1931;18,475657;77,379353
1932;18,482329;77,39594
1933;18,488137;77,386704
1934;18,489979;77,399247
1935;18,497002;77,383466
1936;18,471518;77,392537
1937;18,473604;77,383127
1938;18,475922;77,402306
1939;18,471371;77,385554
1940;18,473834;77,397674
1941;18,474836;77,390877
1942;18,477744;77,398911
1943;18,473547;77,379435
1944;18,480369;77,355277
1945;18,481744;77,381915
1946;18,472891;77,39306
1947;18,496453;77,39607
1948;18,477273;77,399783
1949;18,486945;77,393954
1950;18,483115;77,374182
1951;18,451231;77,4077
1952;18,476879;77,39632
1953;18,491244;77,397351
1954;18,479476;77,41525
1955;18,462387;77,393443
1956;18,485321;77,382613
1957;18,489394;77,387242
1958;18,480621;77,38147
1959;18,467873;77,375688
1960;18,469348;77,383604
1961;18,471241;77,397317
1962;18,497389;77,375158
1963;18,489674;77,397256
1964;18,48576;77,381496
1965;18,470767;77,395135
1966;18,480457;77,39687
1967;18,469069;77,379372
1968;18,482869;77,385575
1969;18,480835;77,378823
1970;18,472252;77,387112
1971;18,471937;77,391296
1972;18,475152;77,396514
1973;18,46578;77,405103
1974;18,479087;77,374582
1975;18,482845;77,378074
1976;18,476999;77,396955
1977;18,47117;77,377803
1978;18,487122;77,408114
1979;18,469422;77,389473
1980;18,476167;77,385537
1981;18,483475;77,399142
1982;18,472586;77,397051
1983;18,470732;77,393655
1984;18,488135;77,382602
1985;18,473692;77,407228
1986;18,467143;77,394282
1987;18,472552;77,389919
1988;18,475032;77,383257
1989;18,501717;77,382664
1990;18,460572;77,400075
1991;18,475325;77,388057
1992;18,484969;77,396008
1993;18,478077;77,382251
1994;18,476114;77,381507
1995;18,476181;77,393933
1996;18,482392;77,38532
1997;18,470594;77,379949
1998;18,481336;77,387193
1999;18,48318;77,390263
2000;18,481018;77,381038
